COD_PAI4;COD_SAL;CODUNI2;CANTI;FOBDOL;FOBPES
BLR;BOG;U;315,00;461,55;1852611,12
BLR;BOG;U;200,00;61,20;243617,00
BLR;BOG;KG;2,50;28,90;115041,36
BOL;BOG;U;300,00;1338,00;5397264,54
BOL;BOG;U;1160,00;4610,20;18596763,06
BOL;BOG;U;827,00;5736,43;23139783,42
BOL;BOG;U;480,00;2281,60;9137944,89
BOL;BOG;U;160,00;510,40;2044182,62
BOL;BOG;U;160,00;452,00;1810287,12
BOL;BOG;U;320,00;1437,60;5757674,25
BOL;BOG;U;160,00;1011,20;4049916,67
BOL;BOG;U;640,00;2032,00;8138281,92
BOL;BOG;U;800,00;4838,40;19378082,30
BOL;BOG;U;160,00;1039,80;4164461,38
BOL;BOG;U;6,00;75,00;308744,25
BOL;BOG;KG;352,95;10578,46;43547182,65
BOL;BOG;U;3,00;9,00;36304,47
BOL;BOG;U;1,00;4,00;16135,32
BOL;BOG;U;2,00;10,00;40338,30
BOL;BOG;KG;12,00;1639,00;6564293,34
BOL;BOG;U;4750,00;14120,00;56128270,80
BOL;BOG;U;21,00;138,68;551899,44
BOL;BOG;U;49,00;133,87;541438,55
BOL;BOG;U;8,00;39,44;156094,44
BOL;BOG;U;160,00;594,51;2361474,25
BOL;BOG;U;9,00;35,91;144142,82
BOL;BOG;U;437,00;1139,89;4581771,17
BOL;BOG;U;9,00;30,06;121577,97
BOL;BOG;U;62,00;165,96;663774,17
BOL;BOG;U;75,00;171,28;692743,66
BOL;BOG;U;51,00;185,00;732187,45
BOL;BOG;U;10,00;102,52;405750,58
BOL;BOG;U;1112,00;2762,75;10993192,56
BOL;BOG;U;4,00;76,36;302215,31
BOL;BOG;U;269,00;972,93;3857550,67
BOL;BOG;U;48,00;129,11;513184,80
BOL;BOG;U;3,00;147,25;582781,63
BOL;BOG;U;45,00;491,95;1947024,95
BOL;BOG;U;12,00;211,56;837305,82
BOL;BOG;U;5,00;30,85;124773,13
BOL;BOG;U;5,00;36,05;145804,58
BOL;BOG;U;2,00;61,20;242215,52
BOL;BOG;U;1,00;19,30;76384,96
BOL;BOG;U;11,00;108,13;437332,86
BOL;BOG;U;24,00;223,04;882741,02
BOL;BOG;U;22,00;173,00;684694,20
BOL;BOG;U;31,00;405,13;1603411,35
BOL;BOG;U;19,00;98,80;391027,67
BOL;BOG;U;325,00;1365,06;5457482,58
BOL;BOG;U;5,00;17,75;71790,05
BOL;BOG;U;44,00;161,48;650879,11
BOL;BOG;U;63,00;276,04;1097016,78
BOL;BOG;U;90,00;300,92;1190972,14
BOL;BOG;KG;9,66;1232,80;4986071,92
BOL;BOG;U;1200,00;780,00;3154717,80
BOL;BOG;U;590,00;153,40;620427,83
BOL;BOG;U;1683,00;4412,39;18056955,96
BOL;BOG;U;738,00;1910,30;7817577,99
BOL;BOG;U;586,00;3132,62;12819714,80
BOL;BOG;KG;334,84;2226,89;8852088,17
BOL;BOG;M2;160,72;305,04;1227595,36
BOL;BOG;M2;3350,06;7601,42;30263185,49
BOL;BOG;M2;34,50;74,29;295309,43
BOL;BOG;M2;40,32;71,76;285252,45
BOL;BOG;M2;215,76;489,96;1947635,09
BOL;BOG;M2;818,88;1539,22;6163279,68
BOL;BOG;M2;79,13;177,41;715641,78
BOL;BOG;M2;36,42;81,66;329402,55
BOL;BOG;M2;124,70;237,98;949593,84
BOL;BOG;M2;278,00;531,58;2143214,30
BOL;BOG;M2;175,32;331,87;1331493,88
BOL;BOG;M2;194,87;415,86;1660999,07
BOL;BOG;KG;148,89;2024,66;8129956,52
BOL;BOG;KG;111,34;1064,50;4287141,79
BOL;BOG;KG;1401,91;154796,48;619426890,74
BOL;BOG;KG;107,73;10077,22;39883318,99
BOL;BOG;KG;45,97;5713,92;23508723,91
BOL;BOG;KG;536,21;64281,56;264472979,48
BOL;BOG;KG;709,02;65882,93;271061480,03
BOL;BOG;KG;43,53;4397,00;18090533,12
BOL;BOG;KG;720,00;32705,50;130987489,83
BOL;BOG;KG;424,71;18024,90;71650599,74
BOL;BOG;KG;1579,56;52312,34;209180222,99
BOL;BOG;KG;2086,84;87374,25;349939113,68
BOL;BOG;KG;304,00;5115,55;20934518,73
BOL;BOG;M2;22,50;40,40;160593,63
BOL;BOG;M2;46,45;98,10;391758,46
BOL;BOG;M2;11,70;26,10;104363,08
BOL;BOG;KG;187,14;7885,00;31806749,55
BOL;BOG;U;20,00;149,80;595730,63
BOL;BOG;U;47,00;240,94;962523,44
BOL;BOG;U;63,00;432,95;1733990,72
BOL;BOG;U;15,00;109,95;437253,55
BOL;BOG;U;467,00;1771,89;7088491,24
BOL;BOG;U;82,00;285,85;1143056,68
BOL;BOG;U;168,00;681,04;2715754,22
BOL;BOG;U;1439,00;3416,74;13663218,87
BOL;BOG;U;247,00;645,26;2581766,89
BOL;BOG;U;145,00;492,10;1966467,94
BOL;BOG;U;122,00;317,14;1266488,50
BOL;BOG;U;7,00;32,76;131205,76
BOL;BOG;U;2407,00;5417,58;21645025,04
BOL;BOG;U;633,00;2565,03;10223809,71
BOL;BOG;U;916,00;1883,95;7528197,87
BOL;BOG;U;14,00;157,08;624682,02
BOL;BOG;U;5,00;48,80;195446,92
BOL;BOG;U;93,00;592,80;2360675,97
BOL;BOG;U;5,00;15,85;63480,20
BOL;BOG;U;178,00;1590,77;6356353,86
BOL;BOG;U;6,00;28,92;115826,33
BOL;BOG;U;416,00;1868,99;7474173,95
BOL;BOG;U;50,00;110,50;442559,13
BOL;BOG;U;42,00;206,02;820430,59
BOL;BOG;U;7,00;36,33;144478,59
BOL;BOG;U;20,00;79,90;320004,29
BOL;BOG;U;354,00;1408,67;5622086,88
BOL;BOG;KG;55,04;5042,32;20239075,13
BOL;BOG;U;4048,00;10,00;40050,60
BOL;BOG;KG;1025,98;51936,66;213682480,87
BOL;BOG;KG;108,82;11032,26;45389916,99
BOL;BOG;U;5,00;26,95;108802,27
BOL;BOG;U;54,00;360,29;1458819,84
BOL;BOG;U;42,00;236,58;964199,40
BOL;BOG;U;197,00;851,91;3466076,45
BOL;BOG;U;222,00;612,74;2493818,20
BOL;BOG;U;27,00;106,09;434155,28
BOL;BOG;U;307,00;692,38;2819586,90
BOL;BOG;U;5,00;21,50;87985,09
BOL;BOG;U;12,00;40,08;164020,58
BOL;BOG;U;208,00;524,21;2122093,63
BOL;BOG;U;117,00;303,09;1227287,69
BOL;BOG;U;17,00;70,55;287569,72
BOL;BOG;U;2340,00;5182,65;21171838,32
BOL;BOG;U;579,00;2550,34;10342875,98
BOL;BOG;U;284,00;522,06;2131286,75
BOL;BOG;U;5,00;45,15;182279,12
BOL;BOG;U;31,00;246,12;1007204,25
BOL;BOG;U;9,00;88,47;362048,43
BOL;BOG;U;142,00;1325,12;5386448,05
BOL;BOG;U;157,00;462,09;1872095,75
BOL;BOG;U;453,00;1633,84;6647792,54
BOL;BOG;U;22,00;78,10;319610,97
BOL;BOG;U;127,00;479,51;1957051,68
BOL;BOG;U;17,00;68,68;281061,22
BOL;BOG;U;208,00;1041,52;4232056,03
BOL;BOG;KG;57,92;5227,55;21141942,91
BOL;BOG;KG;43,71;4141,68;16587676,90
BOL;BOG;KG;128,70;21867,20;86672177,90
BOL;BOG;U;10,00;11339,70;45780523,44
BOL;BOG;KG;240,00;7620,00;30763387,80
BOL;BOG;U;19,00;236,56;955037,66
BOL;BOG;U;110,00;866,51;3498265,50
BOL;BOG;U;80,00;328,62;1326701,37
BOL;BOG;U;155,00;1387,41;5601237,77
BOL;BOG;2U;477,00;1567,08;6326599,70
BOL;BOG;U;102,00;603,12;2434910,03
BOL;BOG;U;525,00;4913,34;19836087,11
BOL;BOG;U;40,00;1604,80;6379224,42
BOL;BOG;U;9,00;352,35;1400622,95
BOL;BOG;KG;150,00;2220,00;8857555,80
BOL;BOG;KG;70,00;1340,00;5346452,60
BOL;BOG;U;210,00;2,10;8359,40
BOL;BOG;U;10,00;10,00;39806,70
BOL;BOG;U;14,00;9,80;39010,56
BOL;BOG;U;200,00;34400,00;139669160,00
BOL;BOG;KG;8,30;0,25;1009,29
BOL;BOG;M2;1321,20;8367,60;34445978,48
BOL;BOG;U;56,00;635,32;2567662,21
BOL;BOG;U;974,00;4420,34;17571249,33
BOL;BOG;U;44,00;860,20;3419372,41
BOL;BOG;U;48,00;685,92;2726593,73
BOL;BOG;U;16,00;303,53;1225408,28
BOL;BOG;U;10,00;216,20;872840,47
BOL;BOG;2U;522,00;3444,84;13932689,82
BOL;BOG;U;17,00;466,19;1882097,60
BOL;BOG;U;41,00;596,50;2368156,15
BOL;BOG;U;35,00;647,50;2614080,52
BOL;BOG;U;32,00;432,00;1778366,88
BOL;BOG;U;9,00;157,50;648362,92
BOL;BOG;U;1937,00;33126,10;134091154,89
BOL;BOG;U;52,00;676,00;2675452,52
BOL;BOG;U;204,00;3227,50;13000123,26
BOL;BOG;U;61,00;1093,50;4414667,26
BOL;BOG;U;173,00;2429,50;9890254,20
BOL;BOG;U;38,00;748,22;2974241,83
BOL;BOG;U;1455,00;18508,58;73597117,03
BOL;BOG;U;285,00;7480,61;30090848,08
BOL;BOG;U;152,00;2656,88;10718956,61
BOL;BOG;U;80,00;767,18;3055640,74
BOL;BOG;2U;38,00;862,60;3428912,63
BOL;BOG;KG;23,94;1100,10;4528660,65
BOL;BOG;U;8,00;108,32;430581,74
BOL;BOG;KG;1,95;12,00;48534,12
BOL;BOG;U;6,00;1,50;6066,76
BOL;BOG;U;40,00;6,00;24267,06
BOL;BOG;KG;4088,37;35495,16;143449011,72
BOL;BOG;KG;191,94;7483,86;30175577,66
BOL;BOG;KG;341,57;8788,02;35258765,72
BOL;BOG;KG;6,21;166,77;676857,40
BOL;BOG;KG;1591,72;14899,98;60202968,47
BOL;BOG;KG;40,39;136,52;552156,50
BOL;BOG;KG;21,15;100,23;402313,56
BOL;BOG;KG;1655,45;15878,86;64260197,55
BOL;BOG;KG;39,74;1816,78;7292177,79
BOL;BOG;KG;1,11;20,43;80975,73
BOL;BOG;KG;204,32;3097,64;12622356,34
BOL;BOG;KG;163,07;333,23;1357765,20
BOL;BOG;KG;352,52;6395,15;25930685,70
BOL;BOG;KG;185,71;777,47;3145060,30
BOL;BOG;KG;56,65;565,43;2301174,57
BOL;BOG;KG;37,53;937,25;3771759,57
BOL;BOG;KG;8,85;121,93;486958,34
BOL;BOG;KG;58,00;947,00;3850303,13
BOL;BOG;KG;14,86;485,32;1964112,92
BOL;BOG;KG;139,11;12361,02;49938335,33
BOL;BOG;KG;28,77;717,30;2862098,71
BOL;BOG;KG;30,11;964,54;3927124,51
BOL;BOG;U;300,00;869,27;3579401,77
BOL;BOG;U;165,00;103,53;426306,51
BOL;BOG;KG;188,66;2277,15;9120122,37
BOL;BOG;KG;6,03;103,97;416406,08
BOL;BOG;U;4,00;1400,00;5764794,00
BOL;BOG;U;1,00;600,00;2470626,00
BOL;BOG;KG;846,11;123084,57;487854309,11
BOL;BOG;KG;18,51;1284,22;5090095,86
BOL;BOG;KG;37,42;2597,05;10293589,46
BOL;BOG;KG;0,33;22,55;89378,50
BOL;BOG;KG;91,20;6326,33;25074851,79
BOL;BOG;KG;7,60;1360,00;5600085,60
BOL;BOG;KG;7,57;525,38;2082380,40
BOL;BOG;KG;10,00;1062,50;4375066,87
BOL;BOG;M3;835,47;695872,15;2790744524,23
BOL;BOG;U;30000,00;6201,00;25526974,59
BOL;BOG;U;115,00;2406,00;9599675,34
BOL;BOG;U;1,00;18,00;71818,02
BOL;BOG;U;202,00;7272,00;29014480,08
BOL;BUN;KG;6102,70;42827,55;173886277,12
BOL;BUN;KG;175,09;7703,49;31277324,91
BOL;BUN;KG;106,60;3189,35;12949239,38
BOL;BUN;KG;13,74;361,43;1467460,01
BOL;BUN;KG;2246,32;14444,01;58644847,18
BOL;BUN;KG;7,64;27,52;111735,32
BOL;BUN;KG;715,05;2500,57;10152689,28
BOL;BUN;KG;764,96;8479,75;34429056,95
BOL;BUN;KG;75,18;3777,32;15336485,78
BOL;BUN;KG;1,97;56,73;230332,30
BOL;BUN;KG;462,61;4864,12;19749056,80
BOL;BUN;KG;320,25;901,49;3660184,62
BOL;BUN;KG;615,71;10884,26;44191728,23
BOL;BUN;KG;718,59;3089,41;12543468,00
BOL;BUN;KG;24,71;290,22;1178336,72
BOL;BUN;KG;11,03;257,16;1044108,17
BOL;BUN;KG;168,35;959,99;3897703,39
BOL;BUN;KG;78,93;324,40;1317112,66
BOL;BUN;KG;20,45;158,17;642193,92
BRA;BOG;KG;24,02;27687,96;109582577,41
BRA;BOG;KG;1,00;26,45;106977,28
BRA;BOG;KG;52,00;78100,21;315877080,34
BRA;BOG;KG;35,00;2366,77;9572424,93
BRA;BOG;KG;4,00;670,32;2711115,94
BRA;BOG;KG;5,00;458,96;1856268,30
BRA;BOG;KG;75,00;9600,00;38448576,00
BRA;BOG;KG;5,00;274,16;1106836,01
BRA;BOG;KG;15,00;439,46;1777400,36
BRA;BOG;KG;1,00;415,99;1682475,71
BRA;BOG;KG;20,00;556,32;2250041,80
BRA;BOG;KG;10,00;185,56;750499,27
BRA;BOG;U;14450,00;3672,00;14851440,72
BRA;BOG;U;53850,00;22941,50;90930241,15
BRA;BOG;U;16800,00;1848,00;7324677,36
BRA;BOG;U;21100,00;7065,60;28501429,24
BRA;BOG;U;15450,00;3625,00;14703938,75
BRA;BOG;U;704,00;70,40;287051,77
BRA;BOG;U;2880,00;288,00;1162710,72
BRA;BOG;KG;4548,00;17522,00;69682190,48
BRA;BOG;KG;50,00;839,95;3351308,10
BRA;BOG;U;10,00;268,90;1085600,39
BRA;BOG;KG;34,00;472,99;1882817,10
BRA;BOG;U;2,00;204,00;812056,68
BRA;BOG;U;5,00;809,02;3266167,45
BRA;BOG;U;1,00;500,00;2058855,00
BRA;BOG;U;850,00;85,00;349910,15
BRA;BOG;U;92,00;136648,99;554376753,49
BRA;BOG;U;4,00;1785,87;7245167,43
BRA;BOG;U;20,00;13193,16;53523858,53
BRA;BOG;U;15,00;13024,00;52837586,56
BRA;BOG;KG;672,00;3563,00;14667410,17
BRA;BOG;U;74,00;24090,00;95759918,09
BRA;BOG;U;74,00;16352,00;65000671,67
BRA;BOG;U;418,00;12374,25;49559613,70
BRA;BOG;U;6,00;343,74;1415421,63
BRA;BOG;KG;130,00;4435,20;17630319,16
BRA;BOG;KG;10,00;17030,00;67400823,10
BRA;BOG;KG;1980,00;7583,80;30791365,57
BRA;BOG;KG;3810,00;15048,20;61097949,23
BRA;BOG;KG;4835,00;15535,94;63078246,79
BRA;BOG;U;6150,00;2091,00;8489773,65
BRA;BOG;U;2460,00;1667,40;6628065,06
BRA;BOG;KG;320,00;1552,00;6151460,64
BRA;BOG;KG;350,00;1554,00;6159387,78
BRA;BOG;KG;450,00;2550,00;10107103,50
BRA;BOG;KG;32,00;1884,48;7759742,13
BRA;BOG;KG;592,48;881,48;3558702,23
BRA;BOG;KG;100,00;774,00;3124785,06
BRA;BOG;KG;120,00;2280,00;9063205,20
BRA;BOG;KG;0,17;9,36;37259,07
BRA;BOG;U;4,00;359,80;1432245,06
BRA;BOG;U;30,00;307,50;1224056,02
BRA;BOG;KG;0,37;20,08;79931,85
BRA;BOG;KG;4,58;250,00;995167,50
BRA;BOG;KG;39,75;2166,66;8624758,46
BRA;BOG;U;6,00;1860,54;7406195,76
BRA;BOG;U;2,00;170,92;680376,11
BRA;BOG;U;60,00;2371,80;9441353,10
BRA;BOG;U;2,00;376,14;1497289,21
BRA;BOG;U;1,00;447,88;1782862,47
BRA;BOG;U;5,00;1395,10;5553432,71
BRA;BOG;U;50,00;453,00;1803243,51
BRA;BOG;U;51,00;801,72;3191382,75
BRA;BOG;U;2,00;1662,52;6617943,48
BRA;BOG;U;1,00;21,88;87097,05
BRA;BOG;U;15,00;5608,29;22228849,99
BRA;BOG;U;2,00;192,22;765164,38
BRA;BOG;U;26,00;6750,89;26873065,29
BRA;BOG;U;1,00;404,61;1610618,88
BRA;BOG;U;38,00;1576,62;6276003,93
BRA;BOG;U;1,00;173,89;692198,70
BRA;BOG;U;3,00;193,05;768468,34
BRA;BOG;U;2,00;193,42;769941,19
BRA;BOG;U;92,00;2996,45;11955505,89
BRA;BOG;U;8,00;2376,22;9480856,41
BRA;BOG;KG;6488,65;24187,50;96872388,74
BRA;BOG;KG;6645,23;35510,58;142222003,52
BRA;BOG;KG;941,00;22638,60;93141765,59
BRA;BOG;U;2,00;14147,62;56238062,78
BRA;BOG;U;1,00;50,00;199494,50
BRA;BOG;U;100,00;6,00;23850,54
BRA;BOG;U;6,00;25,37;100848,03
BRA;BOG;U;800,00;48,00;190804,32
BRA;BOG;U;36,00;28,08;111620,52
BRA;BOG;KG;66,00;2507,25;10122244,62
BRA;BOG;U;1,00;50,00;202355,50
BRA;BOG;U;2,00;15262,44;62829207,87
BRA;BOG;U;624,00;2321,28;9200555,76
BRA;BOG;KG;1,20;227952,10;932855217,39
BRA;BOG;U;96425,00;34661,50;138879496,59
BRA;BOG;U;1050,00;189,00;751292,01
BRA;BOG;KG;45,00;148,50;588590,14
BRA;BOG;KG;1114,00;4547,50;18031394,21
BRA;BOG;KG;14,40;56,00;221959,92
BRA;BOG;KG;61,50;173,50;687679,39
BRA;BOG;KG;3351,00;15537,30;61624451,15
BRA;BOG;KG;1036,00;6153,45;24462338,79
BRA;BOG;KG;132,40;405,80;1608416,70
BRA;BOG;U;496,00;4,96;20166,31
BRA;BOG;U;2,00;214,48;882926,22
BRA;BOG;U;20,00;31,80;128382,64
BRA;BOG;U;2126,00;8507,99;34192271,28
BRA;BOG;U;2,00;325,12;1312571,21
BRA;BOG;U;3,00;379,82;1548983,77
BRA;BOG;U;2,00;12000,00;48988920,00
BRA;BOG;KG;16,00;600,00;2469954,00
BRA;BOG;U;844,00;1360,60;5493000,71
BRA;BOG;KG;72,00;254,40;1008332,20
BRA;BOG;KG;288,00;1408,00;5580706,56
BRA;BOG;KG;14,40;70,56;279669,49
BRA;BOG;KG;72,00;254,40;1008332,20
BRA;BOG;KG;582,00;2759,60;10937867,77
BRA;BOG;KG;480,00;2934,00;11629114,38
BRA;BOG;KG;52,00;226,00;895766,82
BRA;BOG;KG;20,80;80,32;318353,94
BRA;BOG;KG;493,70;318760,04;1276653085,80
BRA;BOG;KG;3,00;1,56;6209,84
BRA;BOG;KG;90,00;46,80;186295,35
BRA;BOG;U;46,00;59870,00;241706565,28
BRA;BOG;M3;5758,79;4782059,38;19181778398,41
BRA;BOG;U;157834,00;1652,27;6682622,53
BRA;BOG;U;169439,00;1675,93;6899116,67
BRA;BOG;U;110006,00;1137,86;4543814,32
BRA;BOG;U;3,00;741,00;2945541,69
BRA;BOG;U;21,00;531,69;2146533,55
BGR;BOG;U;1,00;50,00;205829,50
BGR;BOG;2U;669,00;3947,15;15935394,50
BGR;BOG;U;55,00;336,00;1356495,84
BGR;BOG;2U;40,00;10,00;40371,90
BGR;BOG;U;1200,00;326,40;1320976,70
CAN;BOG;U;10250,00;1650,00;6677731,50
CAN;BOG;U;1400,00;266,00;1076531,26
CAN;BOG;U;84,00;1747,39;7067336,31
CAN;BOG;U;283,00;8895,19;35976684,90
CAN;BOG;U;227,00;5890,14;23822730,12
CAN;BOG;U;112,00;2866,59;11593951,91
CAN;BOG;U;483,00;4087,35;16595254,10
CAN;BOG;U;2448,00;20166,60;81733450,51
CAN;BOG;U;1,00;13,24;53549,31
CAN;BOG;U;130,00;1986,55;8034621,34
CAN;BOG;U;9,00;133,45;539739,85
CAN;BOG;U;4,00;51,64;208858,49
CAN;BOG;U;15,00;228,98;926111,89
CAN;BOG;U;16680,00;7815,40;31532065,17
CAN;BOG;U;2440,00;1315,83;5387202,45
CAN;BOG;KG;5,00;70,00;283985,80
CAN;BOG;U;10400,00;2288,00;9068648,16
CAN;BOG;U;100,00;25,00;99089,25
CAN;BOG;U;2000,00;440,00;1743970,80
CAN;BOG;KG;18,00;192,00;761005,44
CAN;BOG;U;12712,00;3109,72;12639540,17
CAN;BOG;U;1527,00;1356,30;5379795,16
CAN;BOG;U;2230,00;429,40;1755757,50
CAN;BOG;U;7161,00;4266,88;17323975,26
CAN;BOG;U;5992,00;1268,32;5194315,50
CAN;BOG;KG;255,70;1463,00;5861445,28
CAN;BOG;KG;337,50;3712,50;14764018,50
CAN;BOG;KG;480,00;4674,00;18587750,16
CAN;BOG;KG;160,00;880,80;3501259,27
CAN;BOG;KG;851,20;3298,40;13111436,85
CAN;BOG;KG;720,00;1843,20;7326885,88
CAN;BOG;KG;1564,80;7201,06;28624861,59
CAN;BOG;KG;37,50;291,00;1157260,44
CAN;BOG;KG;150,00;1215,00;4831860,60
CAN;BOG;KG;3931,60;23871,95;96243090,42
CAN;BOG;U;122,00;2740,00;11230550,13
CAN;BOG;U;470,00;14438,05;59424320,48
CAN;BOG;U;310,00;8250,44;33920728,40
CAN;BOG;U;185,00;4216,04;17329381,62
CAN;BOG;U;13,00;144,60;592756,73
CAN;BOG;U;8,00;242,75;999302,22
CAN;BOG;U;8,00;644,08;2651413,28
CAN;BOG;U;1,00;11,99;49067,03
CAN;BOG;U;4,00;15,34;62776,34
CAN;BOG;U;3,00;1070,88;4408373,89
CAN;BOG;U;12,00;3678,24;15141806,00
CAN;BOG;U;4,00;962,24;3961147,56
CAN;BOG;U;4,00;1241,60;5111158,14
CAN;BOG;U;12,00;2421,12;9966758,38
CAN;BOG;U;29,00;415,89;1711018,04
CAN;BOG;U;66,00;1025,24;4215663,29
CAN;BOG;U;8,00;651,84;2683358,02
CAN;BOG;2U;4,00;73,23;301457,88
CAN;BOG;KG;15,00;7,50;30451,12
CAN;BOG;KG;140,00;70,00;284210,49
CAN;BOG;U;648,00;64,80;257585,83
CAN;BOG;U;37,00;835,51;3373112,61
CAN;BOG;U;22,00;428,55;1734388,99
CAN;BOG;U;49,00;1161,48;4700637,32
CAN;BOG;U;449,00;15003,00;60691860,69
CAN;BOG;U;421,00;11835,56;47845459,65
CAN;BOG;U;10,00;168,98;694638,40
CAN;BOG;U;26,00;525,38;2121058,88
CAN;BOG;U;231,00;5129,14;20748074,48
CAN;BOG;U;795,00;6103,50;24640989,16
CAN;BOG;U;1670,00;13077,27;52875325,46
CAN;BOG;U;8,00;83,00;341676,97
CAN;BOG;U;34,00;426,22;1731865,11
CAN;BOG;U;61,00;1327,38;5358885,26
CAN;BOG;U;40,00;577,60;2377742,38
CAN;BOG;U;20,00;1604,92;6379701,44
CAN;BOG;U;8,00;121,48;490437,84
CAN;BOG;U;50,00;190,42;769895,67
CAN;BOG;U;33,00;1488,66;6010460,57
CAN;BOG;U;7,00;85,26;350980,46
CAN;BOG;U;4,00;1456,00;5787731,04
CAN;BOG;U;9,00;3312,00;13165498,08
CAN;BOG;U;14,00;3472,00;13801512,48
CAN;BOG;U;9,00;2824,00;11225654,16
CAN;BOG;U;1,00;220,00;874519,80
CAN;BOG;U;1,00;14,05;56722,51
CAN;BOG;U;6,00;768,00;3052869,12
CAN;BOG;U;19,00;289,70;1169573,94
CAN;BOG;U;15,00;199,97;797877,68
CAN;BOG;2U;12,00;214,89;867551,75
CAN;BOG;U;1440,00;2016,00;8074200,96
CAN;BOG;U;160,00;400,00;1602024,00
CAN;BOG;U;960,00;1344,00;5382800,64
CAN;BOG;U;1,00;240,00;954021,60
CAN;BOG;U;5600,00;1553,50;6271774,66
CAN;BOG;U;8000,00;1124,00;4537801,56
CAN;BOG;U;1250,00;370,00;1465290,90
CAN;BOG;U;11700,00;1846,60;7491545,40
CAN;BOG;U;17825,00;2994,00;12151846,86
CAN;BOG;U;480,00;618,00;2544744,78
CAN;BOG;U;15000,00;4050,00;16220493,00
CAN;BOG;U;2800,00;615,00;2445756,60
CAN;BOG;U;14640,00;1290,00;5244869,09
CAN;BOG;KG;91,00;624,90;2540712,14
CAN;BOG;U;750,00;195,00;798004,35
CAN;BOG;U;11780,00;2179,31;8886005,75
CAN;BOG;U;70135,00;9807,38;40199239,00
CAN;BOG;U;110117,00;34955,19;142484662,78
CAN;BOG;U;67726,00;9463,35;38956731,97
CAN;BOG;U;126744,00;17540,54;72040496,75
CAN;BOG;U;15636,00;10337,52;41823077,96
CAN;BOG;U;36300,00;5445,00;22414832,55
CAN;BOG;U;38262,00;23042,41;92812703,49
CAN;BOG;U;30162,00;9324,50;38020089,28
CAN;BOG;U;5370,00;820,80;3329936,35
CAN;BOG;U;131975,00;17409,50;70629296,93
CAN;BOG;U;8000,00;2080,00;8268187,20
CAN;BOG;U;1640,00;3717,00;15112541,43
CAN;BOG;U;7134,00;17645,00;71740864,55
CAN;BOG;U;16076,00;33333,28;135526116,47
CAN;BOG;KG;422,40;2240,00;8908121,60
CAN;BOG;U;5600,00;1008,00;4092631,20
CAN;BOG;U;5600,00;1008,00;4092631,20
CAN;BOG;KG;1197,00;7881,00;31327684,29
CAN;BOG;KG;838,00;5841,00;23218500,68
CAN;BOG;U;11199,00;3592,50;14220418,42
CAN;BOG;U;1580,00;268,60;1089694,08
CAN;BOG;U;6085,00;1037,45;4208872,40
CAN;BOG;U;3200,00;986,00;3908080,02
CAN;BOG;KG;247,00;1265,50;5193504,96
CAN;BOG;KG;205,00;1367,70;5579167,12
CAN;BOG;KG;492,00;2519,04;10271234,45
CAN;BOG;KG;78,00;479,70;1947653,95
CAN;BOG;KG;50,00;288,00;1169323,20
CAN;BOG;KG;80,00;418,00;1697142,70
CAN;BOG;KG;180,00;1310,40;5320420,56
CAN;BOG;KG;39,60;270,60;1098676,59
CAN;BOG;KG;28,00;263,20;1083781,27
CAN;BOG;KG;213,50;803,60;3288188,27
CAN;BOG;KG;14,00;58,80;242121,34
CAN;BOG;KG;1883,00;6709,40;27479854,44
CAN;BOG;U;6800,00;2178,32;8659018,04
CAN;BOG;U;12950,00;1778,50;7220976,77
CAN;BOG;U;60342,00;8351,75;33835322,71
CAN;BOG;U;1500,00;750,00;2981317,50
CAN;BOG;U;1890,00;2608,20;10372394,08
CAN;BOG;U;24,00;21140,00;86511856,20
CAN;BOG;U;4,00;8,00;32914,32
CAN;BOG;U;58827,00;30247,15;121013883,23
CAN;BOG;KG;1000,00;12000,00;48446280,00
CAN;BOG;U;210474,00;57052,18;233365380,81
CAN;BOG;U;5255,00;859,80;3506161,74
CAN;BOG;U;14872,00;2640,00;10791259,16
CAN;BOG;U;4000,00;720,00;2863324,80
CAN;BOG;U;12830,00;2692,84;10973295,80
CAN;BOG;U;1131,00;547,08;2169715,66
CAN;BOG;U;5134,00;1653,73;6611212,09
CAN;BOG;KG;595,81;1476,32;5884870,91
CAN;BOG;KG;39558,60;181910,11;733310944,59
CAN;BOG;KG;10,00;10,00;39750,90
CAN;BOG;KG;11,34;122,90;490357,48
CAN;BOG;KG;6216,23;30002,26;120119029,68
CAN;BOG;KG;824,84;6410,54;25723663,33
CAN;BOG;KG;3682,78;19892,99;79855707,40
CAN;BOG;KG;26,83;129,96;534935,59
CAN;BOG;KG;20457,36;35352,09;142414682,56
CAN;BOG;KG;469,11;2865,87;11420751,89
CAN;BOG;KG;2462,24;17877,02;72016729,79
CAN;BOG;KG;4098,02;19386,95;77880672,04
CAN;BOG;KG;160,00;874,15;3469071,73
CAN;BOG;KG;28,68;177,75;706572,24
CAN;BOG;KG;592,52;1737,28;6972584,59
CAN;BOG;KG;114,74;860,00;3418577,40
CAN;BOG;KG;6363,00;10496,49;42376324,46
CAN;BOG;KG;33,35;148,85;591692,14
CAN;BOG;KG;630,00;4550,00;18132243,50
CAN;BOG;KG;1730,00;2853,84;11521494,30
CAN;BOG;KG;69,00;1196,00;4754207,64
CAN;BOG;KG;102,00;1768,00;7027959,12
CAN;BOG;KG;457,00;4221,16;17072523,83
CAN;BOG;KG;1327,00;30756,25;124393960,68
