DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
BHR;BOG;U;68250,00;10843,40;44539807,71
BHR;BOG;U;2000,00;320,00;1320925,60
BHR;BOG;U;5500,00;670,00;2665816,10
BHR;BOG;U;8980,00;2013,60;8237075,08
BHR;BOG;U;750,00;247,50;1033951,05
BHR;BOG;U;500,00;95,00;377988,85
BHR;BOG;U;1200,00;384,00;1566030,72
BHR;BOG;U;10986,00;6384,84;25756298,42
BHR;BOG;U;12822,00;4567,60;18596166,88
BHR;BOG;KG;379,00;4423,45;17866299,68
BHR;BOG;KG;1700,00;13659,50;57063654,01
BHR;BOG;KG;100,00;1365,00;5355563,85
BRB;BOG;U;26600,00;4581,00;19137493,98
BRB;BOG;U;27000,00;1000,53;4179794,11
BRB;BOG;U;30000,00;873,36;3648531,26
BRB;BOG;U;24500,00;2056,42;8590859,06
BRB;BOG;KG;51,00;6916,72;27137681,75
BRB;BOG;M3;3,97;2998,36;12461366,96
BEL;BOG;KG;27,00;102,11;421518,24
BEL;BOG;KG;20,00;132,70;547796,21
BEL;BOG;KG;158,00;1070,31;4418325,30
BEL;BOG;KG;776,00;2362,76;9753662,30
BEL;BOG;KG;105,00;317,40;1310252,59
BEL;BOG;KG;37,50;308,18;1272191,69
BEL;BOG;KG;432,00;2544,00;10501835,52
BEL;BOG;KG;1832,00;12256,00;50058975,68
BEL;BOG;KG;4148,00;17982,20;75409974,09
BEL;BOG;KG;1512,00;8293,39;33100163,49
BMU;BOG;U;13,00;840,19;3319674,70
BMU;BOG;U;52,00;3550,30;14027590,33
BMU;BOG;U;152,00;3233,52;12775960,87
BMU;BOG;U;11,00;116,27;459394,39
BMU;BOG;U;8,00;453,04;1781371,40
BMU;BOG;U;9,00;432,13;1699152,44
BMU;BOG;U;11,00;233,72;918996,38
BMU;BOG;U;17,00;1048,40;4122350,73
BMU;BOG;U;56,00;822,77;3235164,55
BLR;BOG;U;9594,00;9968,70;40892903,33
BLR;BOG;U;88750,00;31003,93;129521397,88
BLR;BOG;U;62300,00;11956,55;49949444,14
BLR;BOG;U;1200,00;204,00;811681,32
BLR;BOG;U;3200,00;556,00;2212229,48
BLR;BOG;U;9650,00;3466,00;14479492,28
BLR;BOG;U;9600,00;1824,00;7619905,92
BLR;BOG;U;32200,00;11020,51;46039062,16
BLR;BOG;U;1450,00;275,50;1150923,29
BLR;BOG;U;39600,00;7592,01;31716229,13
BLR;BOG;U;20400,00;4204,00;16695681,52
BLR;BOG;U;3250,00;1079,00;4507608,82
BLR;BOG;U;350,00;63,00;263187,54
BLR;BOG;U;1200,00;224,00;935777,92
BLR;BOG;U;310,00;117,80;492118,92
BLR;BOG;U;10400,00;1944,80;7761988,52
BLR;BOG;U;32000,00;5024,00;20051537,60
BLR;BOG;U;1900,00;918,00;3813427,08
BLR;BOG;U;750,00;131,85;547712,81
BLR;BOG;U;400,00;52,40;219553,90
BLR;BOG;U;25200,00;3171,20;13287201,15
BLR;BOG;U;800,00;116,00;486456,44
BLR;BOG;U;29200,00;4064,40;16927025,86
BLR;BOG;U;5600,00;739,20;3097218,43
BLR;BOG;U;83900,00;10487,50;43942205,50
BLR;BOG;U;600,00;157,20;658661,71
BLR;BOG;KG;2,50;24,60;103073,01
BOL;BOG;KG;38,17;357,00;1459880,10
BOL;BOG;KG;53,44;924,00;3778513,20
